taxid,status
187585,Least Concern
8544,Data Deficient
270501,Least Concern
150057,Vulnerable
8545,Least Concern
8546,Least Concern
270504,Least Concern
8547,Least Concern
128050,Least Concern
236747,Least Concern
330728,Least Concern
1347759,Least Concern
2202509,Data Deficient
930381,Least Concern
129108,Least Concern
1094541,Least Concern
329520,Near Threatened
2070697,Vulnerable
1010794,Least Concern
38635,Endangered
1860146,Extinct
2768272,Least Concern
1696899,Least Concern
314000,Least Concern
2137764,Least Concern
2138174,Least Concern
292856,Least Concern
3064992,Least Concern
1498985,Least Concern
452219,Data Deficient
2202510,Data Deficient
1779841,Vulnerable
2041060,Least Concern
46280,Least Concern
445412,Least Concern
2212686,Least Concern
147647,Data Deficient
2497120,Least Concern
70549,Critically Endangered
2070545,Vulnerable
62261,Least Concern
492051,Least Concern
46278,Least Concern
417476,Data Deficient
666092,Least Concern
1260388,Least Concern
1260389,Least Concern
1260390,Least Concern
169861,Least Concern
1260392,Least Concern
146528,Least Concern
1260393,Least Concern
1159290,Least Concern
699584,Least Concern
39390,Least Concern
121378,Least Concern
2653992,Vulnerable
2737272,Data Deficient
318415,Near Threatened
1984852,Least Concern
390383,Least Concern
182953,Vulnerable
879902,Least Concern
1229150,Least Concern
164615,Endangered
2048767,Least Concern
391213,Least Concern
112162,Least Concern
1517983,Endangered
2483472,Least Concern
196253,Least Concern
338142,Endangered
188087,Vulnerable
2709048,Data Deficient
267799,Data Deficient
699601,Least Concern
1260394,Least Concern
1311503,Least Concern
462583,Least Concern
2841774,Least Concern
2576598,Near Threatened
462584,Least Concern
114390,Least Concern
1434641,Least Concern
125315,Endangered
1175650,Near Threatened
370842,Near Threatened
123688,Least Concern
1645895,Endangered
1231042,Critically Endangered
255386,Least Concern
2492404,Least Concern
1094545,Least Concern
369621,Least Concern
288535,Least Concern
105428,Vulnerable
288519,Least Concern
8354,Least Concern
288550,Near Threatened
451444,Data Deficient
8358,Least Concern
224340,Least Concern
1716557,Data Deficient
451448,Least Concern
191247,Data Deficient
228608,Endangered
542840,Endangered
1716559,Data Deficient
8355,Least Concern
288557,Endangered
886921,Critically Endangered
288514,Critically Endangered
451443,Least Concern
105427,Least Concern
288534,Least Concern
288555,Least Concern
454605,Least Concern
288517,Least Concern
105430,Data Deficient
8364,Least Concern
105429,Least Concern
288556,Least Concern
288522,Least Concern
512468,Data Deficient
2864237,Least Concern
480215,Least Concern
1658268,Least Concern
480218,Data Deficient
512464,Least Concern
419702,Least Concern
2864277,Least Concern
480219,Least Concern
512494,Least Concern
2864223,Least Concern
480220,Data Deficient
1118855,Near Threatened
52183,Vulnerable
405598,Endangered
1226246,Near Threatened
380369,Endangered
208358,Vulnerable
2490931,Extinct
2759385,Least Concern
240480,Least Concern
240484,Least Concern
240481,Least Concern
559344,Least Concern
240485,Least Concern
559345,Data Deficient
2591263,Data Deficient
286602,Least Concern
27765,Least Concern
143550,Least Concern
32515,Least Concern
240486,Data Deficient
27753,Least Concern
2528441,Critically Endangered
28762,Endangered
208465,Endangered
1457308,Least Concern
2338535,Least Concern
2338536,Least Concern
759980,Critically Endangered
1463066,Least Concern
1463067,Least Concern
930379,Least Concern
941680,Vulnerable
2716774,Least Concern
171277,Least Concern
2934943,Vulnerable
2750737,Vulnerable
1980728,Least Concern
2570917,Least Concern
490514,Least Concern
1915042,Vulnerable
1915043,Endangered
1915044,Endangered
1915045,Endangered
1915046,Vulnerable
1915047,Endangered
1915048,Endangered
2768408,Least Concern
2870492,Least Concern
1648207,Least Concern
2768409,Least Concern
667735,Least Concern
1582384,Least Concern
1747715,Vulnerable
1747716,Least Concern
1747723,Near Threatened
689747,Data Deficient
667736,Least Concern
1747738,Least Concern
1747739,Near Threatened
1747740,Near Threatened
672108,Least Concern
1747742,Least Concern
1747747,Data Deficient
672109,Least Concern
1582385,Data Deficient
672110,Least Concern
1747748,Least Concern
1747749,Near Threatened
672111,Least Concern
672112,Least Concern
1747750,Least Concern
667737,Least Concern
1747751,Near Threatened
1747753,Endangered
1747754,Near Threatened
1747755,Least Concern
1747757,Near Threatened
1747760,Least Concern
1747763,Vulnerable
667738,Least Concern
1747764,Least Concern
667739,Least Concern
1747765,Near Threatened
1485267,Least Concern
2052969,Vulnerable
2052970,Endangered
228092,Vulnerable
934798,Vulnerable
337226,Vulnerable
1470993,Data Deficient
1291483,Least Concern
1289420,Least Concern
2052965,Least Concern
2052968,Near Threatened
228090,Least Concern
228094,Least Concern
2052975,Endangered
1582386,Endangered
293447,Least Concern
225452,Least Concern
293446,Vulnerable
1582387,Endangered
1582388,Least Concern
99847,Near Threatened
99854,Endangered
45471,Least Concern
99860,Least Concern
1582390,Least Concern
1316654,Data Deficient
759976,Least Concern
327507,Least Concern
234690,Least Concern
327506,Least Concern
226860,Least Concern
445161,Vulnerable
50174,Least Concern
992811,Least Concern
2743313,Least Concern
1414489,Least Concern
879906,Least Concern
1412814,Least Concern
8245,Near Threatened
177295,Least Concern
454347,Least Concern
2986098,Least Concern
555364,Least Concern
1094546,Vulnerable
183177,Least Concern
190285,Least Concern
649810,Vulnerable
1506538,Near Threatened
114392,Least Concern
32467,Least Concern
32468,Endangered
32469,Least Concern
32470,Data Deficient
32471,Data Deficient
32472,Data Deficient
32473,Extinct in the Wild
32474,Data Deficient
32475,Endangered
8084,Least Concern
1303962,Data Deficient
8083,Data Deficient
32476,Data Deficient
186743,Least Concern
32477,Extinct in the Wild
32478,Data Deficient
32479,Data Deficient
32480,Data Deficient
32481,Data Deficient
32482,Data Deficient
32483,Data Deficient
30753,Vulnerable
32484,Least Concern
8086,Least Concern
1094548,Least Concern
269412,Least Concern
190292,Least Concern
190286,Least Concern
326918,Least Concern
190829,Least Concern
190283,Least Concern
190288,Least Concern
75969,Least Concern
190284,Least Concern
190293,Least Concern
75980,Least Concern
190287,Least Concern
190291,Least Concern
349548,Data Deficient
558420,Endangered
555365,Least Concern
555366,Least Concern
1118857,Vulnerable
495231,Least Concern
123647,Least Concern
555367,Least Concern
478619,Least Concern
925373,Endangered
1812886,Least Concern
1328035,Endangered
148730,Endangered
2709039,Least Concern
204983,Least Concern
1899156,Vulnerable
992812,Least Concern
1489963,Least Concern
2175993,Least Concern
2175994,Least Concern
1926595,Data Deficient
1325718,Least Concern
374734,Least Concern
241841,Least Concern
520510,Least Concern
488386,Vulnerable
54957,Least Concern
83750,Least Concern
1915050,Endangered
1915051,Least Concern
1546062,Least Concern
2516893,Least Concern
1928698,Data Deficient
1317909,Least Concern
1317910,Least Concern
2031196,Vulnerable
2031167,Endangered
2894713,Critically Endangered
2203064,Data Deficient
2695422,Vulnerable
1005655,Least Concern
2031168,Least Concern
2031169,Near Threatened
1005656,Least Concern
671261,Least Concern
1565104,Least Concern
2031170,Least Concern
1899157,Near Threatened
1937632,Least Concern
1636238,Least Concern
2709040,Least Concern
2516543,Least Concern
1005658,Least Concern
2031172,Least Concern
306916,Least Concern
1636239,Vulnerable
1636240,Least Concern
2031176,Least Concern
306983,Least Concern
2743314,Least Concern
2031178,Critically Endangered
1472329,Least Concern
2031179,Endangered
1636241,Least Concern
2031180,Vulnerable
2031181,Least Concern
2031182,Endangered
681506,Least Concern
2031183,Endangered
2031185,Vulnerable
1565105,Endangered
597426,Least Concern
2743315,Least Concern
2695423,Least Concern
992813,Least Concern
2031187,Near Threatened
225839,Vulnerable
1489965,Vulnerable
2031188,Least Concern
1937633,Least Concern
2709041,Least Concern
1565107,Least Concern
1005659,Least Concern
1636243,Least Concern
1937634,Endangered
1899158,Least Concern
1899208,Endangered
2709042,Least Concern
2137024,Endangered
1323588,Data Deficient
151260,Least Concern
1186230,Least Concern
179719,Least Concern
1054384,Least Concern
2575404,Least Concern
312465,Endangered
1130872,Least Concern
312466,Least Concern
1603848,Least Concern
681507,Least Concern
312467,Least Concern
312468,Least Concern
2769931,Least Concern
179721,Least Concern
74966,Least Concern
154827,Critically Endangered
13764,Least Concern
1182157,Least Concern
13765,Least Concern
13766,Least Concern
2057053,Data Deficient
1182159,Vulnerable
1517490,Least Concern
584580,Least Concern
114207,Least Concern
2779423,Least Concern
101606,Least Concern
1620212,Least Concern
2919641,Least Concern
2071974,Least Concern
2919642,Least Concern
195660,Least Concern
2508705,Least Concern
2508706,Least Concern
1772095,Least Concern
2066462,Data Deficient
2066460,Data Deficient
511349,Data Deficient
2066461,Data Deficient
638297,Least Concern
2048768,Least Concern
700680,Least Concern
322114,Least Concern
322112,Least Concern
322116,Least Concern
322115,Least Concern
322113,Least Concern
2801865,Vulnerable
1345264,Data Deficient
432470,Endangered
1459856,Least Concern
1325471,Least Concern
1003993,Least Concern
1085941,Vulnerable
2650837,Least Concern
2798462,Least Concern
203639,Data Deficient
480080,Least Concern
480083,Least Concern
480084,Least Concern
101622,Least Concern
480085,Endangered
480086,Endangered
480087,Least Concern
480088,Endangered
480089,Least Concern
480090,Least Concern
39551,Least Concern
55960,Least Concern
480093,Least Concern
207936,Least Concern
1087055,Least Concern
480092,Data Deficient
480094,Least Concern
480095,Least Concern
1878945,Least Concern
480096,Vulnerable
480097,Endangered
480098,Vulnerable
480099,Least Concern
2695090,Vulnerable
2899655,Vulnerable
480100,Least Concern
480101,Near Threatened
382144,Endangered
480102,Least Concern
382145,Least Concern
480103,Least Concern
480104,Least Concern
334597,Least Concern
215537,Least Concern
2695067,Least Concern
39552,Vulnerable
480105,Least Concern
340026,Least Concern
181635,Least Concern
181638,Least Concern
98156,Least Concern
400116,Least Concern
181639,Least Concern
181640,Least Concern
448543,Endangered
448570,Endangered
448662,Vulnerable
231226,Least Concern
318280,Vulnerable
1170801,Least Concern
1758141,Vulnerable
1001934,Least Concern
2936459,Vulnerable
2835224,Endangered
1758147,Vulnerable
198356,Endangered
2892841,Endangered
1457310,Endangered
1395764,Least Concern
863425,Least Concern
2601834,Data Deficient
1196645,Least Concern
183747,Near Threatened
1684341,Critically Endangered
1684342,Vulnerable
33543,Critically Endangered
2676017,Least Concern
1233672,Data Deficient
2259725,Least Concern
1233684,Data Deficient
1233674,Vulnerable
100204,Least Concern
412627,Least Concern
2968242,Least Concern
9704,Least Concern
686441,Extinct
419013,Endangered
237652,Least Concern
201438,Least Concern
201440,Data Deficient
201439,Least Concern
122933,Least Concern
201442,Least Concern
335010,Least Concern
115880,Vulnerable
2044335,Least Concern
2044336,Endangered
182489,Vulnerable
115881,Least Concern
1109621,Near Threatened
115882,Endangered
859275,Endangered
2044337,Endangered
2044338,Endangered
115883,Endangered
859276,Endangered
115884,Endangered
1358839,Vulnerable
182488,Near Threatened
34342,Endangered
42329,Endangered
115885,Endangered
2044339,Critically Endangered
2044340,Vulnerable
115886,Vulnerable
2044341,Endangered
1115397,Least Concern
1358840,Endangered
2044342,Endangered
3307,Critically Endangered
3305,Near Threatened
115887,Endangered
747354,Critically Endangered
747355,Endangered
115888,Least Concern
2044290,Endangered
2044343,Endangered
115889,Near Threatened
3305,Critically Endangered
2044344,Endangered
115890,Near Threatened
2044345,Endangered
2044346,Endangered
115891,Least Concern
2044347,Endangered
2044348,Critically Endangered
115892,Least Concern
115893,Least Concern
2044349,Critically Endangered
2044350,Endangered
115894,Near Threatened
115895,Least Concern
115897,Endangered
859277,Least Concern
115898,Least Concern
115899,Near Threatened
3304,Vulnerable
115900,Critically Endangered
3306,Endangered
2044351,Critically Endangered
115875,Critically Endangered
115901,Least Concern
2044352,Endangered
115902,Endangered
115903,Endangered
115904,Critically Endangered
115907,Endangered
115905,Least Concern
2044354,Endangered
2044355,Endangered
859278,Near Threatened
2044356,Endangered
115906,Endangered
501451,Critically Endangered
115908,Critically Endangered
274726,Least Concern
3054343,Least Concern
75044,Least Concern
986099,Critically Endangered
302529,Least Concern
314228,Endangered
1195022,Least Concern
1455562,Near Threatened
29654,Least Concern
1455564,Least Concern
596112,Vulnerable
69721,Least Concern
1056460,Least Concern
1056461,Least Concern
354526,Least Concern
67938,Least Concern
1056464,Least Concern
328401,Least Concern
430988,Least Concern
1130873,Least Concern
1671342,Least Concern
1762921,Vulnerable
1620214,Least Concern
2099532,Least Concern
1899209,Least Concern
1762922,Vulnerable
1056469,Least Concern
1056471,Vulnerable
2743316,Least Concern
1291627,Least Concern
1336650,Endangered
1908418,Critically Endangered
1237852,Vulnerable
1336651,Near Threatened
2099537,Least Concern
1130874,Least Concern
1803871,Least Concern
2099539,Least Concern
1009510,Least Concern
1336652,Data Deficient
354528,Least Concern
1336653,Vulnerable
1056474,Least Concern
2099540,Least Concern
681510,Least Concern
2099541,Critically Endangered
2695424,Vulnerable
1937635,Least Concern
1752150,Least Concern
2099544,Endangered
1640437,Least Concern
549434,Least Concern
1056477,Least Concern
681511,Least Concern
2743318,Least Concern
354531,Least Concern
2753884,Least Concern
2099545,Endangered
